,num_to_shelf,sim_thresh,merge_sim_thresh,batch_size,eons,i,size,std,num,is_shuffle,classifications,class_centers,error
9635,100,0.93,0.87,32,25,50,1000,1.5,100,False,,,4.037549053845631
9636,4,0.93,0.87,32,25,50,1000,2.0,4,True,,,0.22292499419528003
9637,4,0.93,0.87,32,25,50,1000,2.0,4,False,,,0.26487520143499305
9638,6,0.93,0.87,32,25,50,1000,2.0,6,True,,,0.164999748314753
9639,6,0.93,0.87,32,25,50,1000,2.0,6,False,,,0.8003867485208721
9640,10,0.93,0.87,32,25,50,1000,2.0,10,True,,,0.37286489098192505
9641,10,0.93,0.87,32,25,50,1000,2.0,10,False,,,0.620072317975707
9642,20,0.93,0.87,32,25,50,1000,2.0,20,True,,,0.9460355577776691
9643,20,0.93,0.87,32,25,50,1000,2.0,20,False,,,1.065937475169434
9644,50,0.93,0.87,32,25,50,1000,2.0,50,True,,,1.90328598418443
9645,50,0.93,0.87,32,25,50,1000,2.0,50,False,,,1.9601016698740241
9646,100,0.93,0.87,32,25,50,1000,2.0,100,True,,,4.087017660474228
9647,100,0.93,0.87,32,25,50,1000,2.0,100,False,,,4.02039522714203
9648,4,0.93,0.87,32,50,50,2000,1.0,4,True,,,0.041543387538911
9649,4,0.93,0.87,32,50,50,2000,1.0,4,False,,,0.46152329799094605
9650,6,0.93,0.87,32,50,50,2000,1.0,6,True,,,0.09812732621048101
9651,6,0.93,0.87,32,50,50,2000,1.0,6,False,,,0.471323924200905
9652,10,0.93,0.87,32,50,50,2000,1.0,10,True,,,0.23947687121363903
9653,10,0.93,0.87,32,50,50,2000,1.0,10,False,,,0.567299874642339
9654,20,0.93,0.87,32,50,50,2000,1.0,20,True,,,0.35982887255622803
9655,20,0.93,0.87,32,50,50,2000,1.0,20,False,,,0.704520306325213
9656,50,0.93,0.87,32,50,50,2000,1.0,50,True,,,1.342500705940661
9657,50,0.93,0.87,32,50,50,2000,1.0,50,False,,,1.354782825965268
9658,100,0.93,0.87,32,50,50,2000,1.0,100,True,,,2.991098863839368
9659,100,0.93,0.87,32,50,50,2000,1.0,100,False,,,3.4934224222435413
9660,4,0.93,0.87,32,50,50,2000,1.2,4,True,,,0.011430665713295
9661,4,0.93,0.87,32,50,50,2000,1.2,4,False,,,0.22999375311249
9662,6,0.93,0.87,32,50,50,2000,1.2,6,True,,,0.130533926260669
9663,6,0.93,0.87,32,50,50,2000,1.2,6,False,,,0.9333089432175431
9664,10,0.93,0.87,32,50,50,2000,1.2,10,True,,,0.302578821919034
9665,10,0.93,0.87,32,50,50,2000,1.2,10,False,,,0.5921177969833721
9666,20,0.93,0.87,32,50,50,2000,1.2,20,True,,,0.673425090457743
9667,20,0.93,0.87,32,50,50,2000,1.2,20,False,,,0.777454877885816
9668,50,0.93,0.87,32,50,50,2000,1.2,50,True,,,1.716999269357721
9669,50,0.93,0.87,32,50,50,2000,1.2,50,False,,,1.61438986988834
9670,100,0.93,0.87,32,50,50,2000,1.2,100,True,,,3.051903781608879
9671,100,0.93,0.87,32,50,50,2000,1.2,100,False,,,3.163821788817747
9672,4,0.93,0.87,32,50,50,2000,1.5,4,True,,,0.04519178821131
9673,4,0.93,0.87,32,50,50,2000,1.5,4,False,,,0.267596440240141
9674,6,0.93,0.87,32,50,50,2000,1.5,6,True,,,0.10511483627531101
9675,6,0.93,0.87,32,50,50,2000,1.5,6,False,,,0.8449077213591311
9676,10,0.93,0.87,32,50,50,2000,1.5,10,True,,,0.35376290877967304
9677,10,0.93,0.87,32,50,50,2000,1.5,10,False,,,0.501980166945294
9678,20,0.93,0.87,32,50,50,2000,1.5,20,True,,,0.820923310098788
9679,20,0.93,0.87,32,50,50,2000,1.5,20,False,,,1.042991641780187
9680,50,0.93,0.87,32,50,50,2000,1.5,50,True,,,2.085208411079983
9681,50,0.93,0.87,32,50,50,2000,1.5,50,False,,,2.168131045165859
9682,100,0.93,0.87,32,50,50,2000,1.5,100,True,,,3.232277599233481
9683,100,0.93,0.87,32,50,50,2000,1.5,100,False,,,3.472477152044344
9684,4,0.93,0.87,32,50,50,2000,2.0,4,True,,,0.25210162534080904
9685,4,0.93,0.87,32,50,50,2000,2.0,4,False,,,0.7384693969253451
9686,6,0.93,0.87,32,50,50,2000,2.0,6,True,,,0.31992010134965104
9687,6,0.93,0.87,32,50,50,2000,2.0,6,False,,,0.818539670057922
9688,10,0.93,0.87,32,50,50,2000,2.0,10,True,,,0.41507432481635304
9689,10,0.93,0.87,32,50,50,2000,2.0,10,False,,,0.50424126981807
9690,20,0.93,0.87,32,50,50,2000,2.0,20,True,,,0.9601262269833181
9691,20,0.93,0.87,32,50,50,2000,2.0,20,False,,,1.054834430454453
9692,50,0.93,0.87,32,50,50,2000,2.0,50,True,,,1.94806458963473
9693,50,0.93,0.87,32,50,50,2000,2.0,50,False,,,1.8017429055632972
9694,100,0.93,0.87,32,50,50,2000,2.0,100,True,,,3.360815704282202
9695,100,0.93,0.87,32,50,50,2000,2.0,100,False,,,3.325735896339029
9696,4,0.93,0.87,32,64,50,10000,1.0,4,True,,,0.0070399716579580005
9697,4,0.93,0.87,32,64,50,10000,1.0,4,False,,,0.005523070440705001
9698,6,0.93,0.87,32,64,50,10000,1.0,6,True,,,0.023439037658519003
9699,6,0.93,0.87,32,64,50,10000,1.0,6,False,,,0.053283158792158
9700,10,0.93,0.87,32,64,50,10000,1.0,10,True,,,0.23171575319440102
9701,10,0.93,0.87,32,64,50,10000,1.0,10,False,,,0.260561015615631
9702,20,0.93,0.87,32,64,50,10000,1.0,20,True,,,0.321847123515197
9703,20,0.93,0.87,32,64,50,10000,1.0,20,False,,,0.644979890638641
9704,50,0.93,0.87,32,64,50,10000,1.0,50,True,,,1.407650825961643
9705,50,0.93,0.87,32,64,50,10000,1.0,50,False,,,1.368480876354863
9706,100,0.93,0.87,32,64,50,10000,1.0,100,True,,,2.540493650776275
9707,100,0.93,0.87,32,64,50,10000,1.0,100,False,,,2.689736783550115
9708,4,0.93,0.87,32,64,50,10000,1.2,4,True,,,0.023801123400222002
9709,4,0.93,0.87,32,64,50,10000,1.2,4,False,,,0.22001019094512503
9710,6,0.93,0.87,32,64,50,10000,1.2,6,True,,,0.036837120598767
9711,6,0.93,0.87,32,64,50,10000,1.2,6,False,,,0.08593771873089501
9712,10,0.93,0.87,32,64,50,10000,1.2,10,True,,,0.22214829303452402
9713,10,0.93,0.87,32,64,50,10000,1.2,10,False,,,0.310468450059182
9714,20,0.93,0.87,32,64,50,10000,1.2,20,True,,,0.36673145536093704
9715,20,0.93,0.87,32,64,50,10000,1.2,20,False,,,0.6986145835346741
9716,50,0.93,0.87,32,64,50,10000,1.2,50,True,,,1.586444286054356
9717,50,0.93,0.87,32,64,50,10000,1.2,50,False,,,1.613738430216858
9718,100,0.93,0.87,32,64,50,10000,1.2,100,True,,,2.725716327321536
9719,100,0.93,0.87,32,64,50,10000,1.2,100,False,,,2.640534412045006
9720,4,0.93,0.87,32,64,50,10000,1.5,4,True,,,0.010477569451808002
9721,4,0.93,0.87,32,64,50,10000,1.5,4,False,,,0.21906873098656002
9722,6,0.93,0.87,32,64,50,10000,1.5,6,True,,,0.08080725150670501
9723,6,0.93,0.87,32,64,50,10000,1.5,6,False,,,0.11603943380681901
9724,10,0.93,0.87,32,64,50,10000,1.5,10,True,,,0.201166580212499
9725,10,0.93,0.87,32,64,50,10000,1.5,10,False,,,0.376047443994301
9726,20,0.93,0.87,32,64,50,10000,1.5,20,True,,,0.5641599427318951
9727,20,0.93,0.87,32,64,50,10000,1.5,20,False,,,0.896106742177545
9728,50,0.93,0.87,32,64,50,10000,1.5,50,True,,,1.629067546214389
9729,50,0.93,0.87,32,64,50,10000,1.5,50,False,,,1.6924348713181772
9730,100,0.93,0.87,32,64,50,10000,1.5,100,True,,,2.884027818367593
9731,100,0.93,0.87,32,64,50,10000,1.5,100,False,,,2.861821434625239
9732,4,0.93,0.87,32,64,50,10000,2.0,4,True,,,0.1155104747071
9733,4,0.93,0.87,32,64,50,10000,2.0,4,False,,,0.23612514708103602
9734,6,0.93,0.87,32,64,50,10000,2.0,6,True,,,0.373027355489201
9735,6,0.93,0.87,32,64,50,10000,2.0,6,False,,,0.233247151064244
9736,10,0.93,0.87,32,64,50,10000,2.0,10,True,,,0.368546654249011
9737,10,0.93,0.87,32,64,50,10000,2.0,10,False,,,0.344982186980116
9738,20,0.93,0.87,32,64,50,10000,2.0,20,True,,,0.730177657359464
9739,20,0.93,0.87,32,64,50,10000,2.0,20,False,,,0.9528948995901251
9740,50,0.93,0.87,32,64,50,10000,2.0,50,True,,,1.788416299135212
9741,50,0.93,0.87,32,64,50,10000,2.0,50,False,,,1.873000330765545
9742,100,0.93,0.87,32,64,50,10000,2.0,100,True,,,3.187865921260012
9743,100,0.93,0.87,32,64,50,10000,2.0,100,False,,,3.104955323528113
9744,4,0.93,0.87,32,64,50,50000,1.0,4,True,,,0.002587905834743
9745,4,0.93,0.87,32,64,50,50000,1.0,4,False,,,0.0028586034408420004
9746,6,0.93,0.87,32,64,50,50000,1.0,6,True,,,0.022865513662208
9747,6,0.93,0.87,32,64,50,50000,1.0,6,False,,,0.126219852771222
9748,10,0.93,0.87,32,64,50,50000,1.0,10,True,,,0.040383927489784005
9749,10,0.93,0.87,32,64,50,50000,1.0,10,False,,,0.32400315663164003
9750,20,0.93,0.87,32,64,50,50000,1.0,20,True,,,0.344447680911564
9751,20,0.93,0.87,32,64,50,50000,1.0,20,False,,,0.6174776477345261
9752,50,0.93,0.87,32,64,50,50000,1.0,50,True,,,1.039228393477749
9753,50,0.93,0.87,32,64,50,50000,1.0,50,False,,,1.619860301616889
9754,100,0.93,0.87,32,64,50,50000,1.0,100,True,,,2.531451920882394
9755,100,0.93,0.87,32,64,50,50000,1.0,100,False,,,2.798370873579044
9756,4,0.93,0.87,32,64,50,50000,1.2,4,True,,,0.004233938687265001
9757,4,0.93,0.87,32,64,50,50000,1.2,4,False,,,0.014139177930945001
9758,6,0.93,0.87,32,64,50,50000,1.2,6,True,,,0.06888579765008801
9759,6,0.93,0.87,32,64,50,50000,1.2,6,False,,,0.11809496492073501
9760,10,0.93,0.87,32,64,50,50000,1.2,10,True,,,0.206653527376837
9761,10,0.93,0.87,32,64,50,50000,1.2,10,False,,,0.30035573230529805
9762,20,0.93,0.87,32,64,50,50000,1.2,20,True,,,0.44729579271260206
9763,20,0.93,0.87,32,64,50,50000,1.2,20,False,,,0.810268952443506
9764,50,0.93,0.87,32,64,50,50000,1.2,50,True,,,1.353545728821349
9765,50,0.93,0.87,32,64,50,50000,1.2,50,False,,,1.761105358992925
9766,100,0.93,0.87,32,64,50,50000,1.2,100,True,,,2.623960824250488
9767,100,0.93,0.87,32,64,50,50000,1.2,100,False,,,2.709390097310645
9768,4,0.93,0.87,32,64,50,50000,1.5,4,True,,,0.006695313364548001
9769,4,0.93,0.87,32,64,50,50000,1.5,4,False,,,0.023962000971146
9770,6,0.93,0.87,32,64,50,50000,1.5,6,True,,,0.043604347120624005
9771,6,0.93,0.87,32,64,50,50000,1.5,6,False,,,0.070466229228885
9772,10,0.93,0.87,32,64,50,50000,1.5,10,True,,,0.21995306835408301
9773,10,0.93,0.87,32,64,50,50000,1.5,10,False,,,0.321531574813804
9774,20,0.93,0.87,32,64,50,50000,1.5,20,True,,,0.49448593791563705
9775,20,0.93,0.87,32,64,50,50000,1.5,20,False,,,0.6058794017315381
9776,50,0.93,0.87,32,64,50,50000,1.5,50,True,,,1.545194498318132
9777,50,0.93,0.87,32,64,50,50000,1.5,50,False,,,1.7560011274874592
9778,100,0.93,0.87,32,64,50,50000,1.5,100,True,,,2.913804975428027
9779,100,0.93,0.87,32,64,50,50000,1.5,100,False,,,2.722356750427942
9780,4,0.93,0.87,32,64,50,50000,2.0,4,True,,,0.025821217058939003
9781,4,0.93,0.87,32,64,50,50000,2.0,4,False,,,0.079644134791022
9782,6,0.93,0.87,32,64,50,50000,2.0,6,True,,,0.25950484229237303
9783,6,0.93,0.87,32,64,50,50000,2.0,6,False,,,0.168275545321524
9784,10,0.93,0.87,32,64,50,50000,2.0,10,True,,,0.470222575887129
9785,10,0.93,0.87,32,64,50,50000,2.0,10,False,,,0.36155300491310904
9786,20,0.93,0.87,32,64,50,50000,2.0,20,True,,,0.794107479590461
9787,20,0.93,0.87,32,64,50,50000,2.0,20,False,,,0.899350098241506
9788,50,0.93,0.87,32,64,50,50000,2.0,50,True,,,1.603117003779619
9789,50,0.93,0.87,32,64,50,50000,2.0,50,False,,,1.8915099891743572
9790,100,0.93,0.87,32,64,50,50000,2.0,100,True,,,3.131804450577652
9791,100,0.93,0.87,32,64,50,50000,2.0,100,False,,,2.853022434009299
9792,4,0.93,0.87,32,25,51,1000,1.0,4,True,,,0.014074901157406
9793,4,0.93,0.87,32,25,51,1000,1.0,4,False,,,0.013048320165783
9794,6,0.93,0.87,32,25,51,1000,1.0,6,True,,,0.179542925270841
9795,6,0.93,0.87,32,25,51,1000,1.0,6,False,,,0.030871575426959
9796,10,0.93,0.87,32,25,51,1000,1.0,10,True,,,0.123317487793828
9797,10,0.93,0.87,32,25,51,1000,1.0,10,False,,,0.8450170291919861
9798,20,0.93,0.87,32,25,51,1000,1.0,20,True,,,0.594642463203317
9799,20,0.93,0.87,32,25,51,1000,1.0,20,False,,,0.581344951873702
9800,50,0.93,0.87,32,25,51,1000,1.0,50,True,,,1.542741234403831
9801,50,0.93,0.87,32,25,51,1000,1.0,50,False,,,1.7032878054353642
9802,100,0.93,0.87,32,25,51,1000,1.0,100,True,,,3.249514310207326
9803,100,0.93,0.87,32,25,51,1000,1.0,100,False,,,3.346677049278709
9804,4,0.93,0.87,32,25,51,1000,1.2,4,True,,,0.015819957809158
9805,4,0.93,0.87,32,25,51,1000,1.2,4,False,,,0.018052319036989003
9806,6,0.93,0.87,32,25,51,1000,1.2,6,True,,,0.17950124229882602
9807,6,0.93,0.87,32,25,51,1000,1.2,6,False,,,0.108073172521174
9808,10,0.93,0.87,32,25,51,1000,1.2,10,True,,,0.305706093853337
9809,10,0.93,0.87,32,25,51,1000,1.2,10,False,,,0.14424864120708
9810,20,0.93,0.87,32,25,51,1000,1.2,20,True,,,0.631267523522908
9811,20,0.93,0.87,32,25,51,1000,1.2,20,False,,,0.79542676811945
9812,50,0.93,0.87,32,25,51,1000,1.2,50,True,,,1.745923175418751
9813,50,0.93,0.87,32,25,51,1000,1.2,50,False,,,1.9487688769898202
9814,100,0.93,0.87,32,25,51,1000,1.2,100,True,,,3.35957680264987
9815,100,0.93,0.87,32,25,51,1000,1.2,100,False,,,3.259404414024175
9816,4,0.93,0.87,32,25,51,1000,1.5,4,True,,,0.029258662731834
9817,4,0.93,0.87,32,25,51,1000,1.5,4,False,,,0.280954204505219
9818,6,0.93,0.87,32,25,51,1000,1.5,6,True,,,0.076823703911453
9819,6,0.93,0.87,32,25,51,1000,1.5,6,False,,,0.303301302346003
9820,10,0.93,0.87,32,25,51,1000,1.5,10,True,,,0.174183121693873
9821,10,0.93,0.87,32,25,51,1000,1.5,10,False,,,0.406040936023047
9822,20,0.93,0.87,32,25,51,1000,1.5,20,True,,,0.780474473523168
9823,20,0.93,0.87,32,25,51,1000,1.5,20,False,,,0.7926395494928701
9824,50,0.93,0.87,32,25,51,1000,1.5,50,True,,,2.086089233598016
9825,50,0.93,0.87,32,25,51,1000,1.5,50,False,,,1.941415893317418
9826,100,0.93,0.87,32,25,51,1000,1.5,100,True,,,3.409119971365445
9827,100,0.93,0.87,32,25,51,1000,1.5,100,False,,,3.340802052572741
9828,4,0.93,0.87,32,25,51,1000,2.0,4,True,,,0.112813734220799
9829,4,0.93,0.87,32,25,51,1000,2.0,4,False,,,0.671719007387896
9830,6,0.93,0.87,32,25,51,1000,2.0,6,True,,,0.33845479558038205
9831,6,0.93,0.87,32,25,51,1000,2.0,6,False,,,0.33258413162688005
9832,10,0.93,0.87,32,25,51,1000,2.0,10,True,,,0.415565064371604
9833,10,0.93,0.87,32,25,51,1000,2.0,10,False,,,0.383717689125659
9834,20,0.93,0.87,32,25,51,1000,2.0,20,True,,,0.7581700166561811
9835,20,0.93,0.87,32,25,51,1000,2.0,20,False,,,0.9535067492193311
9836,50,0.93,0.87,32,25,51,1000,2.0,50,True,,,2.078228073910221
9837,50,0.93,0.87,32,25,51,1000,2.0,50,False,,,2.175653238123351
9838,100,0.93,0.87,32,25,51,1000,2.0,100,True,,,3.781609635605845
9839,100,0.93,0.87,32,25,51,1000,2.0,100,False,,,3.417621699245239
9840,4,0.93,0.87,32,50,51,2000,1.0,4,True,,,0.015662705029644
9841,4,0.93,0.87,32,50,51,2000,1.0,4,False,,,0.278218957572187
9842,6,0.93,0.87,32,50,51,2000,1.0,6,True,,,0.09070719121607201
9843,6,0.93,0.87,32,50,51,2000,1.0,6,False,,,0.175459205633116
9844,10,0.93,0.87,32,50,51,2000,1.0,10,True,,,0.09837431436431601
9845,10,0.93,0.87,32,50,51,2000,1.0,10,False,,,0.11512024257214701
9846,20,0.93,0.87,32,50,51,2000,1.0,20,True,,,0.386539559963108
9847,20,0.93,0.87,32,50,51,2000,1.0,20,False,,,0.5062959189253741
9848,50,0.93,0.87,32,50,51,2000,1.0,50,True,,,1.440703616057653
9849,50,0.93,0.87,32,50,51,2000,1.0,50,False,,,1.547103587400556
9850,100,0.93,0.87,32,50,51,2000,1.0,100,True,,,2.921359577312253
9851,100,0.93,0.87,32,50,51,2000,1.0,100,False,,,2.938605352964732
9852,4,0.93,0.87,32,50,51,2000,1.2,4,True,,,0.019493678066407002
9853,4,0.93,0.87,32,50,51,2000,1.2,4,False,,,0.26723876769189603
9854,6,0.93,0.87,32,50,51,2000,1.2,6,True,,,0.041068532860248
9855,6,0.93,0.87,32,50,51,2000,1.2,6,False,,,0.6623148917436551
9856,10,0.93,0.87,32,50,51,2000,1.2,10,True,,,0.182807878796741
9857,10,0.93,0.87,32,50,51,2000,1.2,10,False,,,0.418921405897191
9858,20,0.93,0.87,32,50,51,2000,1.2,20,True,,,0.5769386842513371
9859,20,0.93,0.87,32,50,51,2000,1.2,20,False,,,0.556960581525886
9860,50,0.93,0.87,32,50,51,2000,1.2,50,True,,,1.7217607258503702
9861,50,0.93,0.87,32,50,51,2000,1.2,50,False,,,1.755846900506234
9862,100,0.93,0.87,32,50,51,2000,1.2,100,True,,,3.000088187350762
9863,100,0.93,0.87,32,50,51,2000,1.2,100,False,,,2.957738199494068
9864,4,0.93,0.87,32,50,51,2000,1.5,4,True,,,0.022120405150954002
9865,4,0.93,0.87,32,50,51,2000,1.5,4,False,,,0.251572506985212
9866,6,0.93,0.87,32,50,51,2000,1.5,6,True,,,0.041443445484479
9867,6,0.93,0.87,32,50,51,2000,1.5,6,False,,,0.38694029664775104
9868,10,0.93,0.87,32,50,51,2000,1.5,10,True,,,0.456429100414356
9869,10,0.93,0.87,32,50,51,2000,1.5,10,False,,,0.514865796966091
9870,20,0.93,0.87,32,50,51,2000,1.5,20,True,,,0.645319307892204
9871,20,0.93,0.87,32,50,51,2000,1.5,20,False,,,0.6755436244238361
9872,50,0.93,0.87,32,50,51,2000,1.5,50,True,,,1.837430204101112
9873,50,0.93,0.87,32,50,51,2000,1.5,50,False,,,1.837345449350484
9874,100,0.93,0.87,32,50,51,2000,1.5,100,True,,,2.8651190212699182
9875,100,0.93,0.87,32,50,51,2000,1.5,100,False,,,2.843767916484577
9876,4,0.93,0.87,32,50,51,2000,2.0,4,True,,,0.027475588576848002
9877,4,0.93,0.87,32,50,51,2000,2.0,4,False,,,0.252285120053552
9878,6,0.93,0.87,32,50,51,2000,2.0,6,True,,,0.159522188507563
9879,6,0.93,0.87,32,50,51,2000,2.0,6,False,,,0.22097281924539802
9880,10,0.93,0.87,32,50,51,2000,2.0,10,True,,,0.41536202551224605
9881,10,0.93,0.87,32,50,51,2000,2.0,10,False,,,0.502566688814709
9882,20,0.93,0.87,32,50,51,2000,2.0,20,True,,,0.8621811873689541
9883,20,0.93,0.87,32,50,51,2000,2.0,20,False,,,0.888787060437719
9884,50,0.93,0.87,32,50,51,2000,2.0,50,True,,,1.814912882602044
9885,50,0.93,0.87,32,50,51,2000,2.0,50,False,,,1.8062066799913201
9886,100,0.93,0.87,32,50,51,2000,2.0,100,True,,,3.165462508187294
9887,100,0.93,0.87,32,50,51,2000,2.0,100,False,,,2.916049151390259
9888,4,0.93,0.87,32,64,51,10000,1.0,4,True,,,0.004251888725669
9889,4,0.93,0.87,32,64,51,10000,1.0,4,False,,,0.0041353337274050005
9890,6,0.93,0.87,32,64,51,10000,1.0,6,True,,,0.013658007187299
9891,6,0.93,0.87,32,64,51,10000,1.0,6,False,,,0.17124472372856803
9892,10,0.93,0.87,32,64,51,10000,1.0,10,True,,,0.087004743319367
9893,10,0.93,0.87,32,64,51,10000,1.0,10,False,,,0.23626488497893203
9894,20,0.93,0.87,32,64,51,10000,1.0,20,True,,,0.280729924626479
9895,20,0.93,0.87,32,64,51,10000,1.0,20,False,,,0.8104232238537781
9896,50,0.93,0.87,32,64,51,10000,1.0,50,True,,,1.372039018510371
9897,50,0.93,0.87,32,64,51,10000,1.0,50,False,,,1.5311350682949092
9898,100,0.93,0.87,32,64,51,10000,1.0,100,True,,,2.584449105474245
9899,100,0.93,0.87,32,64,51,10000,1.0,100,False,,,2.471897389107429
9900,4,0.93,0.87,32,64,51,10000,1.2,4,True,,,0.004268932248503001
9901,4,0.93,0.87,32,64,51,10000,1.2,4,False,,,0.007022894842469001
9902,6,0.93,0.87,32,64,51,10000,1.2,6,True,,,0.020803634751619
9903,6,0.93,0.87,32,64,51,10000,1.2,6,False,,,0.158896213818241
9904,10,0.93,0.87,32,64,51,10000,1.2,10,True,,,0.19483695226168501
9905,10,0.93,0.87,32,64,51,10000,1.2,10,False,,,0.32069776256624505
9906,20,0.93,0.87,32,64,51,10000,1.2,20,True,,,0.46733859577808906
9907,20,0.93,0.87,32,64,51,10000,1.2,20,False,,,0.7809138654554141
9908,50,0.93,0.87,32,64,51,10000,1.2,50,True,,,1.5820683425130162
9909,50,0.93,0.87,32,64,51,10000,1.2,50,False,,,1.773056403891411
9910,100,0.93,0.87,32,64,51,10000,1.2,100,True,,,2.918191497636625
9911,100,0.93,0.87,32,64,51,10000,1.2,100,False,,,2.774698700807757
9912,4,0.93,0.87,32,64,51,10000,1.5,4,True,,,0.008552792004199
9913,4,0.93,0.87,32,64,51,10000,1.5,4,False,,,0.017969919405322003
9914,6,0.93,0.87,32,64,51,10000,1.5,6,True,,,0.031430858859387005
9915,6,0.93,0.87,32,64,51,10000,1.5,6,False,,,0.175761340121521
9916,10,0.93,0.87,32,64,51,10000,1.5,10,True,,,0.261941467378551
9917,10,0.93,0.87,32,64,51,10000,1.5,10,False,,,0.48251008157481706
9918,20,0.93,0.87,32,64,51,10000,1.5,20,True,,,0.6640468352408101
9919,20,0.93,0.87,32,64,51,10000,1.5,20,False,,,0.823409514901968
9920,50,0.93,0.87,32,64,51,10000,1.5,50,True,,,1.775216732232246
9921,50,0.93,0.87,32,64,51,10000,1.5,50,False,,,1.853759728082581
9922,100,0.93,0.87,32,64,51,10000,1.5,100,True,,,2.929015983013262
9923,100,0.93,0.87,32,64,51,10000,1.5,100,False,,,2.837711568816851
9924,4,0.93,0.87,32,64,51,10000,2.0,4,True,,,0.021336215052624
9925,4,0.93,0.87,32,64,51,10000,2.0,4,False,,,0.014956192273738001
9926,6,0.93,0.87,32,64,51,10000,2.0,6,True,,,0.28464039762396504
9927,6,0.93,0.87,32,64,51,10000,2.0,6,False,,,0.25501566816955
9928,10,0.93,0.87,32,64,51,10000,2.0,10,True,,,0.272562470295921
9929,10,0.93,0.87,32,64,51,10000,2.0,10,False,,,0.502723203693593
9930,20,0.93,0.87,32,64,51,10000,2.0,20,True,,,0.818953832638838
9931,20,0.93,0.87,32,64,51,10000,2.0,20,False,,,0.914702234233391
9932,50,0.93,0.87,32,64,51,10000,2.0,50,True,,,1.8274477206048871
9933,50,0.93,0.87,32,64,51,10000,2.0,50,False,,,1.823283740616048
9934,100,0.93,0.87,32,64,51,10000,2.0,100,True,,,2.8237773911906663
9935,100,0.93,0.87,32,64,51,10000,2.0,100,False,,,3.071806098516117
9936,4,0.93,0.87,32,64,51,50000,1.0,4,True,,,0.0012848056272530002
9937,4,0.93,0.87,32,64,51,50000,1.0,4,False,,,0.001182089466116
9938,6,0.93,0.87,32,64,51,50000,1.0,6,True,,,0.004220225152270001
9939,6,0.93,0.87,32,64,51,50000,1.0,6,False,,,0.166781457842395
9940,10,0.93,0.87,32,64,51,50000,1.0,10,True,,,0.06066839285156601
9941,10,0.93,0.87,32,64,51,50000,1.0,10,False,,,0.2877712899231
9942,20,0.93,0.87,32,64,51,50000,1.0,20,True,,,0.21762158660107503
9943,20,0.93,0.87,32,64,51,50000,1.0,20,False,,,0.730603980906517
9944,50,0.93,0.87,32,64,51,50000,1.0,50,True,,,1.270089034897406
9945,50,0.93,0.87,32,64,51,50000,1.0,50,False,,,1.422479317618508
9946,100,0.93,0.87,32,64,51,50000,1.0,100,True,,,2.648876279238495
9947,100,0.93,0.87,32,64,51,50000,1.0,100,False,,,2.520024627703871
9948,4,0.93,0.87,32,64,51,50000,1.2,4,True,,,0.002149272685686
9949,4,0.93,0.87,32,64,51,50000,1.2,4,False,,,0.0012351542950540001
9950,6,0.93,0.87,32,64,51,50000,1.2,6,True,,,0.008854848662129001
9951,6,0.93,0.87,32,64,51,50000,1.2,6,False,,,0.03180202153205
9952,10,0.93,0.87,32,64,51,50000,1.2,10,True,,,0.087417555286615
9953,10,0.93,0.87,32,64,51,50000,1.2,10,False,,,0.251927019549943
9954,20,0.93,0.87,32,64,51,50000,1.2,20,True,,,0.40464204622758404
9955,20,0.93,0.87,32,64,51,50000,1.2,20,False,,,0.7169439411399501
9956,50,0.93,0.87,32,64,51,50000,1.2,50,True,,,1.49670291812908
9957,50,0.93,0.87,32,64,51,50000,1.2,50,False,,,1.528111390903634
9958,100,0.93,0.87,32,64,51,50000,1.2,100,True,,,2.8364035741758373
9959,100,0.93,0.87,32,64,51,50000,1.2,100,False,,,2.670930588988478
9960,4,0.93,0.87,32,64,51,50000,1.5,4,True,,,0.002963480277922
9961,4,0.93,0.87,32,64,51,50000,1.5,4,False,,,0.0022552989091690003
9962,6,0.93,0.87,32,64,51,50000,1.5,6,True,,,0.018095558839384
9963,6,0.93,0.87,32,64,51,50000,1.5,6,False,,,0.15320103167423202
9964,10,0.93,0.87,32,64,51,50000,1.5,10,True,,,0.2514142684746
9965,10,0.93,0.87,32,64,51,50000,1.5,10,False,,,0.378862027543219
9966,20,0.93,0.87,32,64,51,50000,1.5,20,True,,,0.47940233876370103
9967,20,0.93,0.87,32,64,51,50000,1.5,20,False,,,0.9021718143835931
9968,50,0.93,0.87,32,64,51,50000,1.5,50,True,,,1.549403286691527
9969,50,0.93,0.87,32,64,51,50000,1.5,50,False,,,1.424585456848137
9970,100,0.93,0.87,32,64,51,50000,1.5,100,True,,,3.045134083786634
9971,100,0.93,0.87,32,64,51,50000,1.5,100,False,,,2.839599022368199
9972,4,0.93,0.87,32,64,51,50000,2.0,4,True,,,0.020134388928733003
9973,4,0.93,0.87,32,64,51,50000,2.0,4,False,,,0.013987062503896001
9974,6,0.93,0.87,32,64,51,50000,2.0,6,True,,,0.032377358221723
9975,6,0.93,0.87,32,64,51,50000,2.0,6,False,,,0.159664001563978
9976,10,0.93,0.87,32,64,51,50000,2.0,10,True,,,0.21856564815012103
9977,10,0.93,0.87,32,64,51,50000,2.0,10,False,,,0.24827224682313
9978,20,0.93,0.87,32,64,51,50000,2.0,20,True,,,0.792758512346139
